census_tract,to_id,travel_time_p50,departure_time,on_time,prog_no,bldg_num,name,type,grades,students,am_bell,pm_bell,geometry.x,arrival_time,program,enrollment,school_name,fulladdr,prg_num,address,zipcode,school_polygon,school_point,school_point_lat,school_point_lon,GHS_BUILT_S_E2030_GLOBE_R2023A_54009_100_V1_0_R5_C12,NAME,tract_point_lon,tract_point_lat,id,geometry.y
24510270701,western_h,47,2025-01-17T11:50:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:37:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3550.687582634169,2707.01,-76.5626857,39.3718627,159,"c(-76.5626857, 39.3718627)"
24510270702,western_h,49,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:49:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3014.9049845695504,2707.02,-76.5569357,39.3603837,160,"c(-76.5569357, 39.3603837)"
24510270703,western_h,54,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:54:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3359.7764074280904,2707.03,-76.5511857,39.3674477,161,"c(-76.5511857, 39.3674477)"
24510270801,western_h,44,2025-01-17T12:10:00Z,TRUE,407,407,Western High,Traditional,9 - 12,13,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:54:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3566.0254163075347,2708.01,-76.5960357,39.3700967,162,"c(-76.5960357, 39.3700967)"
24510270802,western_h,38,2025-01-17T12:10:00Z,TRUE,407,407,Western High,Traditional,9 - 12,19,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:48:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3371.776875250401,2708.02,-76.5925857,39.3639157,163,"c(-76.5925857, 39.3639157)"
24510270803,western_h,36,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,16,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:36:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3559.6461903399527,2708.03,-76.5833857,39.3621497,164,"c(-76.5833857, 39.3621497)"
24510270804,western_h,38,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:38:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3422.062926499123,2708.04,-76.6017857,39.3692137,165,"c(-76.6017857, 39.3692137)"
24510270805,western_h,35,2025-01-17T12:10:00Z,TRUE,407,407,Western High,Traditional,9 - 12,24,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:45:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3279.5467566615457,2708.05,-76.5994857,39.3577347,166,"c(-76.5994857, 39.3577347)"
24510270901,western_h,25,2025-01-17T12:20:00Z,TRUE,407,407,Western High,Traditional,9 - 12,10,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:45:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3454.641317941243,2709.01,-76.5971857,39.3453727,167,"c(-76.5971857, 39.3453727)"
24510270902,western_h,43,2025-01-17T12:00:00Z,TRUE,407,407,Western High,Traditional,9 - 12,20,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:43:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3781.8764484809053,2709.02,-76.5845357,39.3515537,168,"c(-76.5845357, 39.3515537)"
24510270903,western_h,36,2025-01-17T12:10:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:46:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3659.0778124639683,2709.03,-76.5856857,39.3409577,169,"c(-76.5856857, 39.3409577)"
24510271001,western_h,34,2025-01-17T12:10:00Z,TRUE,407,407,Western High,Traditional,9 - 12,13,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:44:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3440.443465166032,2710.01,-76.6040857,39.3409577,170,"c(-76.6040857, 39.3409577)"
24510271002,western_h,28,2025-01-17T12:20:00Z,TRUE,407,407,Western High,Traditional,9 - 12,23,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:48:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3012.2562270790386,2710.02,-76.6098357,39.3542027,171,"c(-76.6098357, 39.3542027)"
24510271101,western_h,30,2025-01-17T12:20:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:50:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3067.6896078092063,2711.01,-76.6121357,39.3524367,172,"c(-76.6121357, 39.3524367)"
24510271102,western_h,22,2025-01-17T12:30:00Z,TRUE,407,407,Western High,Traditional,9 - 12,5,08:00:00,14:50:00,"c(-76.6425979, 39.3471612)",2025-01-17T12:52:00Z,Western H,1328,baltimore polytechnic institute,4600 falls road,407,4600 Falls Road,21209,"list(list(c(-5597160.79094542, -5597145.71199816, -5597143.58311516, -5597061.02775973, -5596954.22546027, -5596826.15759201, -5596780.92510398, -5596962.51175133, -5597179.64249553, -5597246.46801336, -5597515.06192969, -5597525.35855985, -5597642.45419165, -5597645.39392801, -5597661.89847451, -5597661.78946173, -5597709.93136312, -5597741.82494368, -5597725.76904999, -5597707.30966648, -5597702.52889423, -5597702.18839579, -5597701.33626402, -5597712.00342567, -5597712.31317357, -5597723.42605418, 
-5597720.73679512, -5597720.60267168, -5597612.41668186, -5597577.22815783, -5597566.33414228, -5597476.77605019, -5597418.14924041, -5597325.8560021, -5597185.92798391, -5597177.40098439, -5597160.79094542, 1657309.17287577, 1657296.52132823, 1657294.72878009, 1657225.45557856, 1657353.0903251, 1657224.29943918, 1657178.81227904, 1656999.21837416, 1656788.40189138, 1656723.51758189, 1656450.03614803, 1656439.5515789, 1656317.00571529, 1656319.56377732, 1656333.92789588, 1656342.04731066, 1656346.78773057, 
1656304.32259808, 1656459.55994941, 1656638.00168987, 1656684.21095623, 1656687.50176388, 1656695.75997161, 1656742.39504368, 1656743.74813603, 1656792.04450124, 1656886.7292187, 1656891.45677036, 1657048.12743233, 1657134.29524433, 1657139.4712819, 1657098.28926156, 1657070.31238012, 1657106.2702853, 1657292.44551882, 1657289.70649247, 1657309.17287577)))","c(-76.6425979, 39.3471612)",39.347161199999995,-76.6425979,3688.317467101375,2711.02,-76.6155857,39.3436067,173,"c(-76.6155857, 39.3436067)"
